file,path,ncloc,lines,functions,bugs,vulnerabilities,code_smells,violations,complexity,cognitive_complexity,duplicated_lines_density,duplicated_blocks,comment_lines_density,sqale_index
DatabaseProcessor.py,DatabaseProcessor.py,19,43,5,,,,,7,2,,,50.0,
DataStatistics.py,DataStatistics.py,15,46,3,,,,,5,2,,,64.3,
DataStatistics2.py,DataStatistics2.py,16,55,7,,,,,7,,,,66.0,
DataStatistics4.py,DataStatistics4.py,16,47,4,,,,,4,,,,61.9,
DecryptionUtils.py,DecryptionUtils.py,42,70,4,,,,,14,19,,,36.4,
DiscountStrategy.py,DiscountStrategy.py,31,40,6,,,3,3,11,7,,,8.8,15
DocFileHandler.py,DocFileHandler.py,34,74,6,,,,,9,7,,,50.0,
EightPuzzle.py,EightPuzzle.py,44,48,5,,,,,16,19,,,0.0,
EmailClient.py,EmailClient.py,28,34,6,,,,,11,8,,,0.0,
EncryptionUtils.py,EncryptionUtils.py,37,66,4,,,,,14,20,,,38.3,
ExcelProcessor.py,ExcelProcessor.py,31,56,4,,,2,2,7,4,,,39.2,7
ExpressionCalculator.py,ExpressionCalculator.py,55,62,7,,,,,16,23,,,0.0,
FitnessTracker.py,FitnessTracker.py,32,55,4,,,2,2,7,8,,,36.0,7
GomokuGame.py,GomokuGame.py,29,37,4,,,,,14,21,,,12.1,
Hotel.py,Hotel.py,42,46,5,,,,,15,27,,,0.0,
HRManagementSystem.py,HRManagementSystem.py,28,40,6,,,,,10,8,,,17.6,
HtmlUtil.py,HtmlUtil.py,22,47,4,,,,,5,1,,,48.8,
ImageProcessor.py,ImageProcessor.py,19,53,6,,,,,10,4,,,58.7,
Interpolation.py,Interpolation.py,12,35,3,,,1,1,3,,,,61.3,5
IPAddress.py,IPAddress.py,21,47,4,,,,,10,9,,,47.5,
IpUtil.py,IpUtil.py,29,52,3,,,,,3,6,,,42.0,
JobMarketplace.py,JobMarketplace.py,18,29,8,,,,,10,,,,14.3,
JSONProcessor.py,JSONProcessor.py,31,47,3,,,,,7,7,,,27.9,
KappaCalculator.py,KappaCalculator.py,16,43,2,,,4,4,2,,,,60.0,8
Lemmatization.py,Lemmatization.py,25,29,5,,,,,6,5,,,0.0,
LongestWord.py,LongestWord.py,17,40,3,,,,,7,5,,,48.5,
MahjongConnect.py,MahjongConnect.py,36,43,6,,,6,6,18,16,,,2.7,24
Manacher.py,Manacher.py,19,43,3,,,,,9,7,,,48.6,
MetricsCalculator.py,MetricsCalculator.py,28,67,6,,,,,10,12,,,50.0,
MetricsCalculator2.py,MetricsCalculator2.py,26,33,3,,,2,2,10,13,,,10.3,10
MinesweeperGame.py,MinesweeperGame.py,37,42,5,,,2,2,17,23,,,0.0,10
MovieBookingSystem.py,MovieBookingSystem.py,26,29,4,,,,,11,15,,,0.0,
MovieTicketDB.py,MovieTicketDB.py,32,67,5,,,,,5,,,,47.5,
MusicPlayer.py,MusicPlayer.py,54,103,9,,,,,18,19,,,41.9,
NLPDataProcessor.py,NLPDataProcessor.py,8,29,3,,,,,4,,,,69.2,
NLPDataProcessor2.py,NLPDataProcessor2.py,18,40,3,,,,,5,2,,,50.0,
NumberConverter.py,NumberConverter.py,19,70,6,,,,,6,,,,70.3,
NumberWordFormatter.py,NumberWordFormatter.py,29,66,6,,,,,9,6,,,51.7,
NumericEntityUnescaper.py,NumericEntityUnescaper.py,10,27,3,,,1,1,3,,,,56.5,5
Order.py,Order.py,25,28,4,,,1,1,9,9,,,3.8,5
PageUtil.py,PageUtil.py,33,60,4,,,,,5,,,,41.1,
PDFHandler.py,PDFHandler.py,23,44,3,,,,,7,6,,,42.5,
PersonRequest.py,PersonRequest.py,17,47,4,,,7,7,10,5,,,58.5,26
PushBoxGame.py,PushBoxGame.py,37,42,3,,,,,13,20,,,0.0,
RegexUtils.py,RegexUtils.py,25,39,10,,,,,10,,,,10.7,
RPGCharacter.py,RPGCharacter.py,32,37,6,,,,,10,4,,,0.0,
Server.py,Server.py,32,69,6,,,,,10,9,,,49.2,
ShoppingCart.py,ShoppingCart.py,21,57,5,,,,,9,7,,,56.3,
SignInSystem.py,SignInSystem.py,21,57,6,,,,,9,4,,,58.8,
Snake.py,Snake.py,37,41,5,,,3,3,11,10,,,0.0,6
SplitSentence.py,SplitSentence.py,12,34,3,,,,,3,,,,60.0,
SQLGenerator.py,SQLGenerator.py,31,37,7,,,,,9,3,,,0.0,
SQLQueryBuilder.py,SQLQueryBuilder.py,26,33,4,,,2,2,7,3,,,10.3,12
Statistics3.py,Statistics3.py,34,45,7,,,,,8,,,,8.1,
StockPortfolioTracker.py,StockPortfolioTracker.py,40,47,8,,,1,1,16,14,,,0.0,5
StudentDatabaseProcessor.py,StudentDatabaseProcessor.py,44,76,5,,,,,5,,,,37.1,
TextFileProcessor.py,TextFileProcessor.py,23,53,5,,,,,5,,,,51.1,
Thermostat.py,Thermostat.py,40,52,8,,,,,16,13,,,7.0,
TicTacToe.py,TicTacToe.py,27,30,4,,,1,1,13,14,,,0.0,2
TimeUtils.py,TimeUtils.py,22,29,8,,,,,8,,,,0.0,
TriCalculator.py,TriCalculator.py,29,65,6,,,3,3,9,4,,,51.7,15
TwentyFourPointGame.py,TwentyFourPointGame.py,15,45,5,,,1,1,5,1,,,57.1,5
URLHandler.py,URLHandler.py,14,47,6,,,,,6,,,,65.0,
UrlPath.py,UrlPath.py,14,39,4,,,,,4,,,,58.8,
UserLoginDB.py,UserLoginDB.py,19,57,6,,,,,6,,,,62.7,
VectorUtil.py,VectorUtil.py,20,28,4,,,,,4,,,,13.0,
VendingMachine.py,VendingMachine.py,27,32,6,,,,,11,7,,,0.0,
Warehouse.py,Warehouse.py,33,39,7,,,,,14,12,,,5.7,
WeatherSystem.py,WeatherSystem.py,19,49,5,,,,,6,1,,,56.8,
Words2Numbers.py,Words2Numbers.py,35,58,3,,,1,1,12,12,,,31.4,20
XMLProcessor.py,XMLProcessor.py,23,57,5,,,,,6,2,,,54.0,
ZipFileProcessor.py,ZipFileProcessor.py,35,69,5,,,,,6,5,,,44.4,
