file,path,ncloc,lines,functions,bugs,vulnerabilities,code_smells,violations,complexity,cognitive_complexity,duplicated_lines_density,duplicated_blocks,comment_lines_density,sqale_index
TicTacToeSuccess.py,TicTacToeSuccess.py,27,63,4,,,1,1,13,14,,,54.2,2
TimeUtilsSuccess.py,TimeUtilsSuccess.py,25,78,8,,,,,8,,,,63.2,
TriCalculatorFail.py,TriCalculatorFail.py,27,75,6,,,1,1,8,3,,,59.7,5
TwentyFourPointGameError.py,TwentyFourPointGameError.py,19,58,5,,,2,2,5,2,,,63.5,10
URLHandlerFail.py,URLHandlerFail.py,19,66,6,,,,,7,1,,,68.3,
UrlPathError.py,UrlPathError.py,14,52,4,,,,,4,,,,70.2,
UserLoginDBFail.py,UserLoginDBFail.py,26,78,5,,,,,6,2,,,63.9,
VectorUtilFail.py,VectorUtilFail.py,16,63,4,,,,,4,,,,72.4,
VendingMachineFail.py,VendingMachineFail.py,36,106,6,,,,,12,15,,,64.0,
WarehouseSuccess.py,WarehouseSuccess.py,32,112,7,,,,,14,12,,,70.1,
WeatherSystemPartialSuccess.py,WeatherSystemPartialSuccess.py,20,66,5,,,,,7,3,,,67.2,
Words2NumbersError.py,Words2NumbersError.py,37,67,3,,,,,12,12,,,37.3,
XMLProcessorError.py,XMLProcessorError.py,26,82,5,,,2,2,5,2,,,65.3,10
ZipFileProcessorError.py,ZipFileProcessorError.py,33,76,5,,,,,6,5,,,52.2,
