file,path,ncloc,lines,functions,bugs,vulnerabilities,code_smells,violations,complexity,cognitive_complexity,duplicated_lines_density,duplicated_blocks,comment_lines_density,sqale_index
InterpolationError.py,InterpolationError.py,11,41,3,,,1,1,3,,,,71.1,5
IPAddressError.py,IPAddressError.py,16,52,4,1,,,1,6,2,,,63.6,
IpUtilError.py,IpUtilError.py,12,48,3,,,,,3,,,,72.7,
JobMarketplaceError.py,JobMarketplaceError.py,,75,,,,,,,,,,,
JSONProcessorError.py,JSONProcessorError.py,,16,,,,,,,,,,,
KappaCalculatorFail.py,KappaCalculatorFail.py,8,41,2,,,3,3,2,,,,78.9,6
LemmatizationError.py,LemmatizationError.py,24,62,4,,,,,6,3,,,56.4,
LongestWordPartialSuccess.py,LongestWordPartialSuccess.py,15,39,3,,,,,8,8,,,58.3,
MahjongConnectError.py,MahjongConnectError.py,,59,,,,,,,,,,,
ManacherError.py,ManacherError.py,22,51,3,,,1,1,9,6,,,54.2,5
MetricsCalculator2Error.py,MetricsCalculator2Error.py,15,47,3,1,,1,2,5,4,,,65.9,5
MetricsCalculatorError.py,MetricsCalculatorError.py,19,81,6,4,,8,12,6,,,,72.9,40
MinesweeperGameError.py,MinesweeperGameError.py,,4,,,,,,,,,,,
MovieBookingSystemError.py,MovieBookingSystemError.py,,15,,,,,,,,,,,
MovieTicketDBError.py,MovieTicketDBError.py,10,51,5,,,,,5,,,,77.3,
MusicPlayerError.py,MusicPlayerError.py,,26,,,,,,,,,,,
NLPDataProcessor2Error.py,NLPDataProcessor2Error.py,17,46,4,,,1,1,6,1,,,58.5,5
NLPDataProcessorError.py,NLPDataProcessorError.py,13,40,3,,,,,5,3,,,64.9,
NumberConverterError.py,NumberConverterError.py,,98,,,,,,,,,,,
NumberWordFormatterError.py,NumberWordFormatterError.py,,82,,,,,,,,,,,
NumericEntityUnescaperError.py,NumericEntityUnescaperError.py,14,38,3,,,1,1,7,5,,,58.8,5
OrderError.py,OrderError.py,24,27,4,,,,,7,5,,,0.0,
PageUtilError.py,PageUtilError.py,41,92,4,,,,,11,8,,,53.4,
PDFHandlerError.py,PDFHandlerError.py,,57,,,,,,,,,,,
PersonRequestFail.py,PersonRequestFail.py,17,47,4,,,7,7,7,3,,,58.5,26
PushBoxGameFail.py,PushBoxGameFail.py,,87,,,,,,,,,,,
RegexUtilsError.py,RegexUtilsError.py,1,1,0,1,,,1,0,,,,0.0,
RPGCharacterFail.py,RPGCharacterFail.py,29,88,6,,,,,7,1,,,64.6,
ServerError.py,ServerError.py,,87,,,,,,,,,,,
ShoppingCartError.py,ShoppingCartError.py,17,68,5,,,,,8,4,,,71.2,
SignInSystemError.py,SignInSystemError.py,24,87,6,,,,,12,6,,,70.4,
SnakeError.py,SnakeError.py,19,83,5,,,3,3,5,,,,71.6,6
SplitSentenceFail.py,SplitSentenceFail.py,,8,,,,,,,,,,,
SQLGeneratorError.py,SQLGeneratorError.py,24,86,7,,,,,8,1,,,68.8,
SQLQueryBuilderFail.py,SQLQueryBuilderFail.py,9,49,4,,,,,4,,,,80.0,
Statistics3Error.py,Statistics3Error.py,,9,,,,,,,,,,,
StockPortfolioTrackerError.py,StockPortfolioTrackerError.py,20,76,5,,,2,2,9,7,,,71.8,10
StudentDatabaseProcessorError.py,StudentDatabaseProcessorError.py,29,76,5,,,,,6,2,,,58.0,
TextFileProcessorError.py,TextFileProcessorError.py,28,75,5,,,,,6,2,,,59.4,
ThermostatError.py,ThermostatError.py,29,100,8,,,1,1,11,5,,,68.1,5
TicTacToeFail.py,TicTacToeFail.py,24,60,4,,,1,1,11,13,,,57.1,2
TimeUtilsError.py,TimeUtilsError.py,,74,,,,,,,,,,,
TriCalculatorFail.py,TriCalculatorFail.py,15,63,6,,,6,6,6,,,,72.7,30
TwentyFourPointGameError.py,TwentyFourPointGameError.py,,88,,,,,,,,,,,
URLHandlerError.py,URLHandlerError.py,25,32,6,,,,,8,3,,,0.0,
UrlPathFail.py,UrlPathFail.py,13,50,4,,,1,1,5,1,,,71.7,5
UserLoginDBError.py,UserLoginDBError.py,,86,,,,,,,,,,,
VectorUtilError.py,VectorUtilError.py,,64,,,,,,,,,,,
VendingMachineError.py,VendingMachineError.py,,94,,,,,,,,,,,
WarehouseError.py,WarehouseError.py,9,13,0,,,,,0,,,,0.0,
WeatherSystemError.py,WeatherSystemError.py,19,69,5,,,,,6,2,,,70.3,
Words2NumbersError.py,Words2NumbersError.py,37,65,3,,,,,13,15,,,37.3,
XMLProcessorError.py,XMLProcessorError.py,34,87,5,,,3,3,5,4,,,58.5,15
ZipFileProcessorError.py,ZipFileProcessorError.py,12,54,5,,,,,5,,,,75.0,
