file,path,ncloc,lines,functions,bugs,vulnerabilities,code_smells,violations,complexity,cognitive_complexity,duplicated_lines_density,duplicated_blocks,comment_lines_density,sqale_index
NLPDataProcessorFail.py,NLPDataProcessorFail.py,14,29,3,,,1,1,5,1,,,41.7,5
NumberConverterError.py,NumberConverterError.py,20,81,6,,,9,9,8,2,,,71.0,45
NumberWordFormatterError.py,NumberWordFormatterError.py,35,93,6,,,,,10,10,,,58.3,
NumericEntityUnescaperError.py,NumericEntityUnescaperError.py,5,22,2,,,2,2,2,,,,68.8,10
OrderError.py,OrderError.py,22,40,3,,,,,7,8,,,35.3,
PageUtilError.py,PageUtilError.py,12,35,2,,,,,4,2,,,60.0,
PDFHandlerError.py,PDFHandlerError.py,26,47,3,,,1,1,7,6,,,38.1,5
PersonRequestError.py,PersonRequestError.py,15,40,3,,,5,5,6,3,97.5,1,55.9,19
PersonRequestSuccess.py,PersonRequestSuccess.py,21,52,4,,,9,9,9,5,75.0,1,53.3,36
PushBoxGameError.py,PushBoxGameError.py,39,73,4,,,,,11,14,,,40.0,
RegexUtilsError.py,RegexUtilsError.py,,56,,,,,,,,,,,
RPGCharacterError.py,RPGCharacterError.py,29,64,5,,,,,6,1,98.4,1,49.1,
RPGCharacterFail.py,RPGCharacterFail.py,34,70,6,,,,,8,3,90.0,1,45.2,
ServerError.py,ServerError.py,29,68,5,,,1,1,9,9,,,49.1,1
ShoppingCartError.py,ShoppingCartError.py,21,53,4,,,,,8,9,,,52.3,
SignInSystemError.py,SignInSystemError.py,21,72,5,,,,,10,7,,,66.7,
SnakeError.py,SnakeError.py,23,52,4,,,3,3,5,3,,,46.5,6
SplitSentenceError.py,SplitSentenceError.py,21,29,3,,,1,1,9,7,,,12.5,5
SQLGeneratorError.py,SQLGeneratorError.py,30,85,7,,,1,1,9,2,,,60.5,8
SQLQueryBuilderError.py,SQLQueryBuilderError.py,,40,,,,,,,,,,,
Statistics3Error.py,Statistics3Error.py,,116,,,,,,,,,,,
StockPortfolioTrackerError.py,StockPortfolioTrackerError.py,,82,,,,,,,,,,,
StudentDatabaseProcessorError.py,StudentDatabaseProcessorError.py,41,55,5,,,,,5,4,,,14.6,
TextFileProcessorError.py,TextFileProcessorError.py,20,50,5,,,,,6,3,,,52.4,
ThermostatError.py,ThermostatError.py,47,77,8,,,1,1,14,11,,,23.0,5
TicTacToeError.py,TicTacToeError.py,,40,,,,,,,,,,,
TimeUtilsError.py,TimeUtilsError.py,,181,,,,,,,,,,,
TriCalculatorError.py,TriCalculatorError.py,24,66,5,,,2,2,12,11,,,57.1,11
TwentyFourPointGameError.py,TwentyFourPointGameError.py,10,36,4,,,,,4,,,,61.5,
URLHandlerError.py,URLHandlerError.py,11,48,5,,,1,1,5,,,,71.8,5
UrlPathError.py,UrlPathError.py,,60,,,,,,,,,,,
UserLoginDBFail.py,UserLoginDBFail.py,25,39,5,,,,,7,2,,,21.9,
VectorUtilError.py,VectorUtilError.py,21,60,4,,,6,6,6,2,,,61.1,30
VendingMachineError.py,VendingMachineError.py,,66,,,,,,,,,,,
WarehouseError.py,WarehouseError.py,34,55,5,,,,,11,13,,,26.1,
WeatherSystemError.py,WeatherSystemError.py,16,45,3,,,,,5,2,,,55.6,
Words2NumbersError.py,Words2NumbersError.py,35,57,3,,,,,11,13,,,28.6,
XMLProcessorError.py,XMLProcessorError.py,40,62,4,,,1,1,6,6,98.4,1,28.6,5
XMLProcessorFail.py,XMLProcessorFail.py,49,85,5,,,1,1,7,7,71.8,1,37.2,5
ZipFileProcessorError.py,ZipFileProcessorError.py,48,74,5,,,,,12,18,,,28.4,
