file,path,ncloc,lines,functions,bugs,vulnerabilities,code_smells,violations,complexity,cognitive_complexity,duplicated_lines_density,duplicated_blocks,comment_lines_density,sqale_index
NumberConverterSuccess.py,NumberConverterSuccess.py,,72,,,,,,,,,,,
NumberWordFormatterError.py,NumberWordFormatterError.py,38,75,5,,,1,1,12,9,,,35.6,5
NumericEntityUnescaperError.py,NumericEntityUnescaperError.py,8,28,3,,,1,1,4,1,,,65.2,5
OrderFail.py,OrderFail.py,28,45,4,,,,,9,10,,,26.3,
PageUtilError.py,PageUtilError.py,42,74,4,,,,,5,,,,32.3,
PDFHandlerError.py,PDFHandlerError.py,21,37,3,,,,,6,4,,,27.6,
PersonRequestSuccess.py,PersonRequestSuccess.py,19,48,4,,,7,7,10,7,,,52.5,26
PushBoxGameSuccess.py,PushBoxGameSuccess.py,60,105,4,,,1,1,15,29,,,35.5,8
RegexUtilsPartialSuccess.py,RegexUtilsPartialSuccess.py,28,110,10,,,,,11,1,,,68.5,
RPGCharacterFail.py,RPGCharacterFail.py,31,74,6,,,,,9,3,,,51.6,
ServerFail.py,ServerFail.py,31,67,6,,,,,10,9,,,42.6,
ShoppingCartSuccess.py,ShoppingCartSuccess.py,19,53,5,,,,,8,4,,,55.8,
SignInSystemError.py,SignInSystemError.py,31,69,6,,,,,13,12,,,46.6,
SnakeFail.py,SnakeFail.py,38,89,5,,,3,3,9,8,,,51.3,6
SplitSentenceFail.py,SplitSentenceFail.py,,7,,,,,,,,,,,
SQLGeneratorSuccess.py,SQLGeneratorSuccess.py,31,85,7,,,,,9,3,,,54.4,
SQLQueryBuilderSuccess.py,SQLQueryBuilderSuccess.py,44,82,4,,,2,2,12,12,,,40.5,12
Statistics3Error.py,Statistics3Error.py,49,101,7,,,,,10,5,,,42.4,
StockPortfolioTrackerError.py,StockPortfolioTrackerError.py,45,99,8,,,,,16,10,,,43.8,
StudentDatabaseProcessorSuccess.py,StudentDatabaseProcessorSuccess.py,35,80,5,,,,,5,,,,46.2,
TextFileProcessorError.py,TextFileProcessorError.py,25,63,5,,,,,6,1,,,51.0,
ThermostatError.py,ThermostatError.py,41,90,8,,,,,15,13,,,48.1,
TicTacToePartialSuccess.py,TicTacToePartialSuccess.py,26,57,4,,,1,1,14,15,,,44.7,2
TimeUtilsSuccess.py,TimeUtilsSuccess.py,26,85,8,,,,,8,,,,62.9,
TriCalculatorFail.py,TriCalculatorFail.py,29,79,6,,,1,1,9,3,,,57.4,5
TwentyFourPointGameFail.py,TwentyFourPointGameFail.py,18,45,5,,,1,1,5,1,,,48.6,5
URLHandlerError.py,URLHandlerError.py,18,57,6,,,,,6,,,,60.9,
UrlPathFail.py,UrlPathFail.py,13,45,4,,,,,4,,,,64.9,
UserLoginDBFail.py,UserLoginDBFail.py,26,61,5,,,,,6,2,,,50.0,
VectorUtilError.py,VectorUtilError.py,,67,,,,,,,,,,,
VendingMachinePartialSuccess.py,VendingMachinePartialSuccess.py,38,74,6,,,,,12,15,,,39.7,
WarehouseError.py,WarehouseError.py,33,83,7,,,,,14,11,,,54.2,
WeatherSystemPartialSuccess.py,WeatherSystemPartialSuccess.py,29,65,5,,,,,8,8,,,47.3,
Words2NumbersError.py,Words2NumbersError.py,48,91,3,,,2,2,13,21,,,38.5,11
XMLProcessorError.py,XMLProcessorError.py,30,86,5,,,,,6,2,,,55.9,
ZipFileProcessorSuccess.py,ZipFileProcessorSuccess.py,36,72,5,,,,,6,5,,,42.9,
