file,path,ncloc,lines,functions,bugs,vulnerabilities,code_smells,violations,complexity,cognitive_complexity,duplicated_lines_density,duplicated_blocks,comment_lines_density,sqale_index
SQLQueryBuilderSuccess.py,SQLQueryBuilderSuccess.py,,84,,,,,,,,,,,
Statistics3Error.py,Statistics3Error.py,,132,,,,,,,,,,,
StockPortfolioTrackerError.py,StockPortfolioTrackerError.py,58,120,8,,,,,15,15,,,38.9,
StudentDatabaseProcessorSuccess.py,StudentDatabaseProcessorSuccess.py,31,79,5,,,,,5,,,,49.2,
TextFileProcessorError.py,TextFileProcessorError.py,19,58,5,,,,,5,,,,60.4,
ThermostatError.py,ThermostatError.py,40,99,8,,,,,14,11,,,52.9,
TicTacToeSuccess.py,TicTacToeSuccess.py,29,59,4,,,1,1,15,18,,,39.6,2
TimeUtilsSuccess.py,TimeUtilsSuccess.py,25,86,8,,,,,8,,,,64.3,
TriCalculatorFail.py,TriCalculatorFail.py,34,95,6,,,1,1,9,3,,,61.8,5
TwentyFourPointGamePartialSuccess.py,TwentyFourPointGamePartialSuccess.py,18,49,5,,,1,1,6,2,,,52.6,5
URLHandlerError.py,URLHandlerError.py,19,57,6,,,,,6,,,,57.8,
UrlPathError.py,UrlPathError.py,13,49,4,,,,,4,,,,67.5,
UserLoginDBFail.py,UserLoginDBFail.py,25,64,5,,,,,7,3,,,54.5,
VectorUtilError.py,VectorUtilError.py,,76,,,,,,,,,,,
VendingMachinePartialSuccess.py,VendingMachinePartialSuccess.py,38,83,6,,,,,12,15,,,46.5,
WarehouseSuccess.py,WarehouseSuccess.py,32,95,7,,,,,14,12,,,61.4,
WeatherSystemPartialSuccess.py,WeatherSystemPartialSuccess.py,28,69,5,,,,,9,8,,,50.9,
Words2NumbersError.py,Words2NumbersError.py,42,79,3,,,,,10,13,,,36.4,
XMLProcessorFail.py,XMLProcessorFail.py,20,55,4,,,,,4,1,,,53.5,
ZipFileProcessorSuccess.py,ZipFileProcessorSuccess.py,35,75,5,,,,,6,5,,,46.2,
